time_us_normalized,accel_x_raw,accel_y_raw,accel_z_raw,distance_cm,velocity_cm_s,pwm1,pwm2,pwm3,pwm4
588260,180,175,173,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
588764,178,176,171,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
589268,178,177,168,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
589768,176,175,167,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
590268,172,174,168,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
590772,168,174,168,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
591276,163,171,170,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
591780,159,170,172,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
592284,155,171,176,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
592788,154,173,178,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
593292,150,177,181,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
593796,152,178,182,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
594300,155,179,184,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
594804,159,179,183,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
595308,164,183,183,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
595812,170,184,182,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
596316,177,186,180,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
596820,180,182,178,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
597324,186,179,173,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
597828,189,178,172,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
598332,189,177,169,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
598836,189,177,168,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
599340,184,174,168,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
599844,178,172,169,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
600348,173,173,169,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
600852,166,171,171,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
601356,160,170,173,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
601860,156,171,175,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
602364,152,170,177,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
602868,150,169,177,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
603372,149,171,178,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
603880,152,172,181,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
604380,155,175,181,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
604880,160,185,180,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
605380,166,187,180,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
605880,171,187,179,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
606380,177,189,180,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
606880,180,192,179,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
607380,184,190,179,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
607880,185,186,177,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
608380,188,182,177,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
608880,186,179,177,14.600000381469727,-16.116315841674805,99.4393073022873,43.66602622702271,73.45957553626647,38.04780301103298
633732,182,172,169,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
634236,180,167,172,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
634740,172,167,176,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
635244,167,167,178,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
635748,159,169,183,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
636252,153,175,184,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
636756,157,181,183,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
637260,159,185,181,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
637764,166,188,178,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
638268,177,187,171,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
638772,181,184,168,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
639276,181,180,168,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
639780,176,179,165,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
640284,168,177,168,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
640788,160,175,173,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
641292,155,175,177,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
641796,155,177,180,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
642300,160,177,184,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
642804,166,179,184,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
643308,177,178,182,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
643816,182,174,182,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
644316,183,169,177,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
644816,179,168,174,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
645316,174,168,170,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
645816,165,168,166,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
646316,160,171,167,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
646816,161,174,168,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
647316,161,179,169,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
647816,166,183,171,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
648316,169,187,173,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
648816,173,188,176,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
649316,174,186,180,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
649816,169,180,181,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
650316,164,174,183,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
650820,160,175,184,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
651324,158,171,182,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
651828,160,169,178,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
652332,167,173,175,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
652836,175,172,172,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
653340,183,176,169,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
653844,190,176,165,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
654348,184,176,165,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
654852,178,173,166,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
655356,169,168,171,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
655860,159,168,177,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
656364,152,175,185,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
656868,150,183,185,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
657372,155,184,187,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
657876,164,181,187,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
658376,172,181,181,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
658876,181,179,173,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
659380,184,179,167,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
659884,181,176,162,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
660388,178,172,161,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
660892,170,169,166,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
661396,161,170,171,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
661900,157,175,176,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
662404,155,180,184,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
662908,159,182,189,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
663412,164,183,190,13.899999618530273,-12.83651351928711,56.13566396537016,15.220005112164827,4.952065193322255,31.82029268692152
688896,152,171,175,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
689396,149,175,178,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
689896,152,178,183,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
690396,158,180,188,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
690896,168,182,188,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
691396,176,182,186,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
691896,181,180,180,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
692396,183,177,175,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
692896,181,175,170,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
693396,178,174,164,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
693896,168,174,165,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
694396,162,173,167,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
694896,157,172,171,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
695396,156,176,176,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
695896,161,177,177,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
696396,165,179,180,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
696900,176,177,182,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
697404,181,177,183,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
697908,184,177,180,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
698412,183,176,178,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
698916,176,178,175,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
699420,167,173,175,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
699924,158,175,172,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
700428,153,178,172,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
700932,151,176,170,12.800000190734863,-19.94053077697754,79.56449766787192,71.09495049087498,85.29579976358237,57.23500304239558
